article_number,image number,alt,article_heading,article_url
8,1,The Dome of the Rock on the Al-Aqsa compound also known to Jews as the Temple Mount is seen as projectiles fly through the sky after Iran fired a salvo of ballistic missiles at Israel as seen from Jerusalem on Oct. 1 2024.,Iran launches missile attack on Israel,https://www.usatoday.com/picture-gallery/news/world/israel-hamas/2024/10/01/iran-launches-missile-attack-on-israel/75469778007/
8,2,Delegates watch television news coverage of Iranian missiles being launched into Israel as they attend the Conservative Party Conference at Birmingham ICC on Oct. 1 2024 in Birmingham England.,Iran launches missile attack on Israel,https://www.usatoday.com/picture-gallery/news/world/israel-hamas/2024/10/01/iran-launches-missile-attack-on-israel/75469778007/
8,3,Projectile flies in the sky over Jordan after Iran fired a salvo of ballistic missiles at Israel as seen from Amman Jordan on Oct. 1 2024.,Iran launches missile attack on Israel,https://www.usatoday.com/picture-gallery/news/world/israel-hamas/2024/10/01/iran-launches-missile-attack-on-israel/75469778007/
8,4,A person shows the Tzofar incoming rocket alert app on their phone on Oct. 1 2024 in Tel Aviv Israel. The United States has stated that it has intelligence that Iran is preparing to launch an imminent ballistic missile attack on Israel following the IDF incursion into Lebanon and the recent killings of senior political figures. On Oct. 7 2023 members of Hamas mounted a series of attacks and raids on Israeli citizens in the Gaza Envelope border area of Israel.,Iran launches missile attack on Israel,https://www.usatoday.com/picture-gallery/news/world/israel-hamas/2024/10/01/iran-launches-missile-attack-on-israel/75469778007/
8,5,Projectiles fly in the sky after Iran fired a salvo of ballistic missiles at Israel amid ongoing hostilities between Hezbollah and Israeli forces as seen from Tyre southern Lebanon on Oct. 1 2024.,Iran launches missile attack on Israel,https://www.usatoday.com/picture-gallery/news/world/israel-hamas/2024/10/01/iran-launches-missile-attack-on-israel/75469778007/
8,6,Tracers from firearms fired into the air in celebration for Iran's missiles barrage on Israel are seen over Beirut Lebanon on Oct. 1 2024.,Iran launches missile attack on Israel,https://www.usatoday.com/picture-gallery/news/world/israel-hamas/2024/10/01/iran-launches-missile-attack-on-israel/75469778007/
8,7,A flare burns in the sky after Iran fired a salvo of ballistic missiles at Israel amid ongoing hostilities between Hezbollah and Israeli forces as seen from Tyre southern Lebanon on Oct. 1 2024.,Iran launches missile attack on Israel,https://www.usatoday.com/picture-gallery/news/world/israel-hamas/2024/10/01/iran-launches-missile-attack-on-israel/75469778007/
8,8,Rockets fly in the sky amid cross-border hostilities between Hezbollah and Israel as seen from Tel Aviv Israel on Oct. 1 2024.,Iran launches missile attack on Israel,https://www.usatoday.com/picture-gallery/news/world/israel-hamas/2024/10/01/iran-launches-missile-attack-on-israel/75469778007/
8,9,A man holds children as people take cover during an air raid siren amid cross-border hostilities between Hezbollah and Israel in central Israel on Oct. 1 2024.,Iran launches missile attack on Israel,https://www.usatoday.com/picture-gallery/news/world/israel-hamas/2024/10/01/iran-launches-missile-attack-on-israel/75469778007/
8,10,People take shelter during an air raid siren amid cross-border hostilities between Hezbollah and Israel in central Israel on Oct. 1 2024.,Iran launches missile attack on Israel,https://www.usatoday.com/picture-gallery/news/world/israel-hamas/2024/10/01/iran-launches-missile-attack-on-israel/75469778007/
8,11,People take shelter during an air raid siren amid cross-border hostilities between Hezbollah and Israel in central Israel on Oct. 1 2024.,Iran launches missile attack on Israel,https://www.usatoday.com/picture-gallery/news/world/israel-hamas/2024/10/01/iran-launches-missile-attack-on-israel/75469778007/
8,12,Israel's Iron Dome anti-missile system intercepts rockets as seen from Ashkelon Israel on Oct. 1 2024.,Iran launches missile attack on Israel,https://www.usatoday.com/picture-gallery/news/world/israel-hamas/2024/10/01/iran-launches-missile-attack-on-israel/75469778007/
8,13,Rockets fly in the sky amid cross-border hostilities between Hezbollah and Israel as seen from Tel Aviv Israel on Oct. 1 2024.,Iran launches missile attack on Israel,https://www.usatoday.com/picture-gallery/news/world/israel-hamas/2024/10/01/iran-launches-missile-attack-on-israel/75469778007/
9,1,,Netanyahu vows to continue Hezbollah attacks rails against Israel's critics in UN speech,https://www.usatoday.com/story/news/world/2024/09/27/netanyahu-un-speech-hezbollah/75408219007/
10,1,Israeli airstrikes on Lebanon on Wednesday killed at least 23 people according to the country's health ministry.,Israel shoots down first Hezbollah missile aimed at Tel Aviv as group says it targeted spy agency,https://www.usatoday.com/story/news/world/2024/09/25/hezbollah-missile-tel-aviv-mossad-israel/75374112007/
10,2,,Israel shoots down first Hezbollah missile aimed at Tel Aviv as group says it targeted spy agency,https://www.usatoday.com/story/news/world/2024/09/25/hezbollah-missile-tel-aviv-mossad-israel/75374112007/
