website,category,article_number,image number,alt,article_heading,article_url
https://www.theguardian.com,food,6,6,New Bo Wa's storefront,‘Here the people know each other’: why do so many regional Australian towns have a Chinese restaurant?,https://www.theguardian.com/food/article/2024/sep/10/here-the-people-know-each-other-why-do-so-many-regional-australian-towns-have-a-chinese-restaurant
https://www.theguardian.com,food,6,7,"Mixed vegetables, pork chop with lemon and special fried rice",‘Here the people know each other’: why do so many regional Australian towns have a Chinese restaurant?,https://www.theguardian.com/food/article/2024/sep/10/here-the-people-know-each-other-why-do-so-many-regional-australian-towns-have-a-chinese-restaurant
https://www.theguardian.com,food,6,8,"Jennifer Wong with Corey, Sophie and Kingsley",‘Here the people know each other’: why do so many regional Australian towns have a Chinese restaurant?,https://www.theguardian.com/food/article/2024/sep/10/here-the-people-know-each-other-why-do-so-many-regional-australian-towns-have-a-chinese-restaurant
https://www.theguardian.com,food,6,9,Spring rolls,‘Here the people know each other’: why do so many regional Australian towns have a Chinese restaurant?,https://www.theguardian.com/food/article/2024/sep/10/here-the-people-know-each-other-why-do-so-many-regional-australian-towns-have-a-chinese-restaurant
https://www.theguardian.com,food,7,1,"Mother and son, tourists, cyclists on a gravel road passing beautiful wineyard above vipava valley on a beautiful spring sunny day, Slovenia2FNJ0RP Mother and son, tourists, cyclists on a gravel road passing beautiful wineyard above vipava valley on a beautiful spring sunny day, Slovenia",Shining examples of eastern European wine,https://www.theguardian.com/food/article/2024/sep/06/stars-in-the-east-the-shining-lights-of-eastern-european-wine
https://www.theguardian.com,food,8,1,Georgina Hayden’s celeriac soup with almond pangrattato.,Georgina Hayden’s potato and celeriac soup with almond breadcrumb topping – recipe,https://www.theguardian.com/food/article/2024/sep/10/potato-and-celeriac-soup-with-almond-breadcrumb-topping-recipe-georgina-hayden
https://www.theguardian.com,food,8,2,Try this recipe and many more on the new Feast app: scan or click here for your free trial.,Georgina Hayden’s potato and celeriac soup with almond breadcrumb topping – recipe,https://www.theguardian.com/food/article/2024/sep/10/potato-and-celeriac-soup-with-almond-breadcrumb-topping-recipe-georgina-hayden
https://www.theguardian.com,food,9,1,A bowl of Italian saffron risotto.,I didn’t eat proper risotto till I was nearly 30. And now drought may take it off menus for ever,https://www.theguardian.com/food/2024/mar/16/i-didnt-eat-proper-risotto-till-i-was-nearly-30-and-now-drought-may-take-it-off-menus-for-ever#comments
https://www.theguardian.com,food,10,1,Rukmini Iyer’s wild mushroom orzotto.,"Rukmini Iyer’s quick and easy recipe for mushroom, spinach and hazelnut orzotto",https://www.theguardian.com/food/article/2024/sep/09/quick-and-easy-mushroom-spinach-and-hazelnut-orzotto-recipe-rukmini-iyer#comments
https://www.theguardian.com,food,10,2,Try this recipe and many more on the new Feast app: scan or click here for your free trial.,"Rukmini Iyer’s quick and easy recipe for mushroom, spinach and hazelnut orzotto",https://www.theguardian.com/food/article/2024/sep/09/quick-and-easy-mushroom-spinach-and-hazelnut-orzotto-recipe-rukmini-iyer#comments
https://www.theguardian.com,food,11,1,"Ibai, London: inside, it’s ‘a brooding, gothically dramatic jewel’. ","Ibai, London EC1: ‘A swanky restaurant that lacks any pomposity’ – restaurant review",https://www.theguardian.com/food/article/2024/aug/30/ibai-london-ec1-grace-dent-restaurant-review#comments
https://www.theguardian.com,food,11,2,"‘Buttery, truffley’ tender sweetcorn with black truffle, at Ibai, London.","Ibai, London EC1: ‘A swanky restaurant that lacks any pomposity’ – restaurant review",https://www.theguardian.com/food/article/2024/aug/30/ibai-london-ec1-grace-dent-restaurant-review#comments
https://www.theguardian.com,food,11,3,"‘The octopus is a smoky, rich spin on a marmitako mated with pipérade.’ At Ibai. London.","Ibai, London EC1: ‘A swanky restaurant that lacks any pomposity’ – restaurant review",https://www.theguardian.com/food/article/2024/aug/30/ibai-london-ec1-grace-dent-restaurant-review#comments
https://www.theguardian.com,food,11,4,"The ‘vivid’ beef tartare with smoked Espelette pepper, at Ibai, London.","Ibai, London EC1: ‘A swanky restaurant that lacks any pomposity’ – restaurant review",https://www.theguardian.com/food/article/2024/aug/30/ibai-london-ec1-grace-dent-restaurant-review#comments
