image number,alt,article_heading,description,article_url
image_2_2.jpg,"A worker checks bouillon cubes ahead of packaging at the Sweet Nutrition factory in Ota, Nigeria, Thursday, Sept. 12, 2024. (AP Photo/Sunday Alamba)",Fortified bouillon cubes are seen as a way to curb malnutrition in Africa as climate worsens hunger,"The image depicts an industrial setting where a worker is engaged in a task related to food production. The worker is wearing a bright yellow protective suit, a blue cap, and a face mask, indicating a focus on hygiene and safety. The worker is using a tool to manipulate a conveyor belt filled with red spherical objects, which appear to be food items, possibly tomatoes, given their color and shape. The conveyor belt is green and is situated in a factory environment with machinery and equipment in the background. The worker's posture suggests concentration and precision in handling the items. The image is a photograph with a focus on the worker and the task at hand, capturing the essence of an industrial food production process.",https://apnews.com/article/climate-change-nigeria-malnutrition-fortified-food-be665441b473f998c1199821d798879c
image_2_3.jpg,"Workers collect bouillon cubes packages at the Sweet Nutrition factory in Otta, Nigeria, Thursday, Sept. 12, 2024. (AP Photo/Sunday Alamba)",Fortified bouillon cubes are seen as a way to curb malnutrition in Africa as climate worsens hunger," The image depicts an industrial setting where a group of workers, wearing blue caps and aprons, are engaged in the process of packaging food items. The workers are standing around a large metal bowl filled with colorful packets of food, which appear to be some sort of snack or candy. The packets are predominantly orange and white, with colorful designs and text on them.  In the background, there are more workers, some of whom are wearing orange shirts, indicating a color-coding system for safety or organization. There are also cardboard boxes visible, suggesting that the packaged items are being prepared for shipping or storage.  The environment suggests a clean and organized workspace, with a focus on efficiency and safety, as indicated by the protective caps worn by the workers. The lighting is bright, and the overall atmosphere is one of productivity and teamwork.",https://apnews.com/article/climate-change-nigeria-malnutrition-fortified-food-be665441b473f998c1199821d798879c
image_2_4.jpg,"Dr Augustine Okoruwa, a nutrition expert at Hellen Keller International, speaks during in an interview with The Associated Press in Ota, Nigeria, Thursday, Sept. 12, 2024. (AP Photo/Sunday Alamba)",Fortified bouillon cubes are seen as a way to curb malnutrition in Africa as climate worsens hunger,"The image shows a man standing in an industrial setting. He appears to be middle-aged, with a serious expression on his face. The man is wearing a patterned shirt with a mix of yellow and black colors. The background features large shipping containers, suggesting that the location might be a warehouse or a dockyard. The lighting is somewhat dim, and the overall atmosphere seems to be one of a working environment.",https://apnews.com/article/climate-change-nigeria-malnutrition-fortified-food-be665441b473f998c1199821d798879c
image_2_5.jpg,"Idowu Bello, 56, buys cowhide to prepare a pot of soup in Ibadan, Nigeria, Friday, Sept. 13, 2024. (AP Photo/Sunday Alamba)",Fortified bouillon cubes are seen as a way to curb malnutrition in Africa as climate worsens hunger,"The image depicts a vibrant outdoor market scene. At the center of the image, a woman dressed in a white headscarf and a patterned dress is standing behind a table laden with fresh produce. She is holding a bunch of carrots, possibly offering them to a customer. The table is covered with a blue cloth and holds a variety of fruits and vegetables, including bananas, oranges, and more carrots.  In the background, there are several other individuals, some of whom are also engaged in the market activities. There are cars parked along the street, indicating that this market is likely situated in an urban or suburban area. The market appears to be bustling with activity, suggesting it's a popular spot for locals to buy fresh produce.  The colors in the image are bright and lively, with the green of the vegetables and the blue of the tablecloth standing out against the more muted tones of the surroundings. The overall atmosphere is one of community and commerce, with a focus on healthy, fresh food.",https://apnews.com/article/climate-change-nigeria-malnutrition-fortified-food-be665441b473f998c1199821d798879c
image_2_6.jpg,"Workers package bouillon cubes at the Sweet Nutrition factory in Ota, Nigeria, Thursday, Sept. 12, 2024. (AP Photo/Sunday Alamba)",Fortified bouillon cubes are seen as a way to curb malnutrition in Africa as climate worsens hunger,"The image depicts an industrial setting, likely a factory or processing facility, where workers are engaged in the production of a red product, which appears to be a type of candy or chocolate. The workers are wearing protective face masks, suggesting a focus on hygiene and safety in the food production environment.  In the foreground, a worker is standing to the right, wearing a dark uniform with a red stripe, and a protective face mask. This individual is reaching out to pick up a red product from a conveyor belt. The conveyor belt is filled with the red product, which is neatly aligned and appears to be in the process of being sorted or packaged.  In the background, there are additional workers, one of whom is wearing a yellow shirt and a protective face mask. This worker is seated and appears to be monitoring the production process or performing a different task related to the production line.  The factory equipment and machinery are visible, with various pipes, wires, and mechanical components that are typical of industrial manufacturing environments. The lighting is bright and even, illuminating the workspace and the products clearly.  Overall, the image conveys a sense of efficiency and precision in the production process, with a focus on maintaining cleanliness and safety standards.",https://apnews.com/article/climate-change-nigeria-malnutrition-fortified-food-be665441b473f998c1199821d798879c
image_2_7.jpg,"Idowu Bello, 56, buys onions to prepare a pot of soup at a market in Ibadan, Nigeria, Friday, Sept. 13, 2024. (AP Photo/Sunday Alamba)",Fortified bouillon cubes are seen as a way to curb malnutrition in Africa as climate worsens hunger,"The image depicts a vibrant outdoor market scene. At the center of the image, a woman with a white headscarf and a patterned dress is standing behind a stall filled with fresh produce. She is holding out a bunch of ripe red tomatoes, possibly offering them to a customer. The stall is abundant with a variety of fruits and vegetables, including more tomatoes, leafy greens, and other colorful produce.  In the background, there are several other market stalls and people, suggesting a bustling marketplace. The architecture and the style of the market suggest it might be located in a region with a warm climate, possibly in Africa or the Middle East.  The woman appears to be engaged in a transaction, possibly selling the produce to a customer who is not visible in the image. The overall atmosphere is lively and colorful, with a sense of community and local commerce.",https://apnews.com/article/climate-change-nigeria-malnutrition-fortified-food-be665441b473f998c1199821d798879c
image_2_8.jpg,"Idowu Bello, 56, prepares a meal in her kitchen in Ibadan, Nigeria, Friday, Sept. 13, 2024. (AP Photo/Sunday Alamba)",Fortified bouillon cubes are seen as a way to curb malnutrition in Africa as climate worsens hunger,"The image depicts an individual in a domestic setting, possibly a kitchen or a room used for cooking. The person is wearing a yellow garment with blue and white patterns, which could be a traditional or ethnic outfit. They appear to be engaged in an activity, possibly related to food preparation, as they are holding what looks like a container with a lid, possibly a jar or a pot.  The room has a rustic or traditional feel, with various items scattered around. There are several containers, including a large black pot with a lid, a blue and white container, and a smaller brown pot. There are also some wooden sticks or branches, which might be used for cooking or as a part of a traditional cooking method.  The walls of the room are painted in a dark color, and there is a patterned curtain or fabric hanging on the wall, adding a decorative touch to the space. The floor appears to be made of concrete or a similar material, and there are some stains or marks on it, suggesting that the room is well-used.  The lighting in the room is dim, with the main source of light coming from the person's hands, which are illuminated by the light from the container they are holding. This gives the image a somewhat moody or intimate atmosphere. The overall impression is of a scene from everyday life, capturing a moment of domestic activity.",https://apnews.com/article/climate-change-nigeria-malnutrition-fortified-food-be665441b473f998c1199821d798879c
image_3_1.jpg,"Baby supplies and educational materials sit on a shelf in the office of Krystal Keener, a Healthy Start care coordinator based at the Oklahoma State University obstetrics and gynecology clinic, in Tulsa, Okla., on Tuesday, July 16, 2024. (AP Photo/Mary Conlon)","America is trying to fix its maternal mortality crisis with federal, state and local programs","The image depicts a wooden bookshelf with various items on it. The bookshelf has a rich, dark brown color and appears to be made of wood. On the top shelf, there are several packages of diapers, which are neatly stacked and appear to be of different sizes. The diapers have a pattern of blue and white stripes.  Below the diapers, on the second shelf, there is a basket containing what looks like a small toy and some other small items. The basket is woven and has a natural brown color that matches the bookshelf.  The third shelf contains a variety of books and magazines. The books have different colors and sizes, and they are stacked horizontally. There are also some magazines with colorful covers, including one with a pink and white color scheme.  The bottom shelf holds a few more items, including what appears to be a small black object, possibly a remote control, and some papers or cards. The items on the bottom shelf are not as clearly visible as those on the top two shelves.  Overall, the image gives the impression of a well-organized and lived-in space, possibly a nursery or a child's room. The items suggest that the space is used for childcare and reading.",https://apnews.com/article/maternal-mortality-healthy-start-oklahoma-california-new-york-city-0aa1fa2a141ef82607026b384cc14af7
image_3_2.jpg,"Areana Coles receives an ultrasound during a prenatal visit at the Oklahoma State University obstetrics and gynecology clinic in Tulsa, Okla., on Tuesday, July 16, 2024. (AP Photo/Mary Conlon)","America is trying to fix its maternal mortality crisis with federal, state and local programs","The image depicts a medical setting where a healthcare professional, likely a doctor or a midwife, is conducting a routine ultrasound examination on a pregnant woman. The healthcare professional is wearing a white coat, which is a common attire for medical professionals, and is focused on the task at hand. The ultrasound machine, which is a crucial piece of equipment in this setting, is displaying an image of the fetus on its screen. The fetus appears to be in a lying position, and the healthcare professional is using a probe to capture the image. The room has a sterile and clinical appearance, with medical equipment visible on the wall and a window with blinds allowing natural light into the room. The patient is lying on a hospital bed, which is covered with a white sheet and a blanket, providing a comfortable environment for the examination. The overall scene suggests a routine prenatal check-up, a common practice in obstetrics to monitor the health of the fetus and the mother.",https://apnews.com/article/maternal-mortality-healthy-start-oklahoma-california-new-york-city-0aa1fa2a141ef82607026b384cc14af7
image_3_3.jpg,"Areana Coles listens to Healthy Start care coordinator Krystal Keener during a prenatal appointment at the Oklahoma State University obstetrics and gynecology clinic in Tulsa, Okla., on Tuesday, July 16, 2024. (AP Photo/Mary Conlon)","America is trying to fix its maternal mortality crisis with federal, state and local programs","The image depicts an indoor setting that appears to be a hospital room. There are three individuals present in the scene:  1. A woman with short hair, wearing glasses and a blue shirt with a leopard print pattern. She is seated and appears to be engaged in a conversation with the woman in the middle.  2. A woman with long hair, wearing a black hoodie with the word ""Money"" printed on it. She is seated and holding a newspaper, seemingly reading it.  3. A child wearing a pink shirt and red pants is seated on a chair, holding a stuffed animal. The child is looking towards the woman with the glasses.  The room has a clinical appearance with white walls and a metal chair. There is a door visible in the background, and a coat rack with a coat hanging on it. The overall atmosphere suggests a casual, yet serious, interaction between the individuals, possibly discussing medical matters.",https://apnews.com/article/maternal-mortality-healthy-start-oklahoma-california-new-york-city-0aa1fa2a141ef82607026b384cc14af7
image_3_4.jpg,"A mural memorializing a once-thriving ""Black Wall Street"" is displayed in Tulsa, Okla., on Tuesday, July 16, 2024. (AP Photo/Mary Conlon)","America is trying to fix its maternal mortality crisis with federal, state and local programs","The image depicts a vibrant street scene with a large, colorful mural on a wall. The mural is a lively depiction of the word ""BLACKWALL"" in stylized, graffiti-like lettering. The letters are filled with various illustrations and patterns, including a car, a person, a bee, and other elements that add to the dynamic and urban feel of the artwork.  The wall itself is part of a street, with a clear sky above and a few power lines visible. In the background, there are buildings, including a prominent skyscraper with a distinctive design, suggesting that this mural is located in an urban environment, possibly in a city center or a neighborhood with a strong street art culture.  The style of the image is a photograph that captures the mural in natural light, which brings out the colors and details of the artwork. The photograph is taken from a perspective that allows the viewer to see the mural in its entirety, as well as the surrounding environment.",https://apnews.com/article/maternal-mortality-healthy-start-oklahoma-california-new-york-city-0aa1fa2a141ef82607026b384cc14af7
image_3_5.jpg,"Denise Jones speaks with Dr. Allison Garnett during a prenatal appointment at the Oklahoma State University obstetrics and gynecology clinic in Tulsa, Okla., on Tuesday, July 16, 2024. (AP Photo/Mary Conlon)","America is trying to fix its maternal mortality crisis with federal, state and local programs","The image depicts an indoor medical setting, likely a hospital or clinic, with two individuals engaged in a conversation. On the left, there is a woman seated on a hospital bed, dressed in a patterned dress with a mix of purple and white colors. She appears to be in a relaxed posture, with her legs crossed and her hands resting on her lap. She is holding a small, clear plastic cup in her hands.  On the right, there is another woman standing beside the bed, wearing a white lab coat and glasses. She seems to be in the process of speaking with the seated woman, possibly a healthcare professional providing information or care. The standing woman is wearing a stethoscope around her neck, indicating her role as a healthcare provider.  The room has a clinical appearance with medical equipment visible in the background, including a blood pressure monitor and a medical cart. The walls are painted in a neutral color, and there are posters or informational signs on the wall. The floor is covered with a light-colored linoleum, and there is a door on the left side of the image, suggesting an entrance or exit to the room.  The overall atmosphere of the image is one of a professional healthcare environment, with a focus on patient care and communication. The image is a photograph with natural lighting, and the subjects are in sharp focus, with the background slightly blurred to emphasize the interaction between the two individuals.",https://apnews.com/article/maternal-mortality-healthy-start-oklahoma-california-new-york-city-0aa1fa2a141ef82607026b384cc14af7
image_3_6.jpg,"Corrina Jackson, who heads up a local version of the federal Healthy Start program, stands for a portrait outside her home in Tulsa, Okla., on Monday, July 15, 2024. (AP Photo/Mary Conlon)","America is trying to fix its maternal mortality crisis with federal, state and local programs","The image depicts a woman standing in front of a brick building with a glass door. She is wearing a tie-dye shirt with a mix of orange, black, and blue colors. The shirt has a loose fit and appears to be a casual, comfortable garment. The woman has curly hair and is wearing hoop earrings. She is holding a cane in her right hand, which suggests she may have mobility issues or is using it for support. The building behind her has a rustic, brick exterior and a glass door that allows natural light to enter the space. There are plants visible in the background, adding a touch of greenery to the scene. The overall atmosphere of the image is casual and relaxed.",https://apnews.com/article/maternal-mortality-healthy-start-oklahoma-california-new-york-city-0aa1fa2a141ef82607026b384cc14af7
image_3_7.jpg,"A cardiotocograph measures Denise Jones' contractions and her baby's heart rate during a prenatal appointment at the Oklahoma State University obstetrics and gynecology clinic in Tulsa, Okla., on Tuesday, July 16, 2024. (AP Photo/Mary Conlon)","America is trying to fix its maternal mortality crisis with federal, state and local programs","The image shows a medical device, specifically an electrocardiogram (ECG) machine, with a printed ECG strip resting on its surface. The ECG strip is a long, narrow piece of paper that displays the electrical activity of the heart over a period of time. It is marked with various lines and annotations that indicate different segments of the heartbeat, such as the P wave, QRS complex, and T wave. The machine itself has a digital display screen and buttons, suggesting it is a modern, computerized device used for the analysis and interpretation of ECG readings. The background is blurred, but it appears to be a clinical setting, possibly a hospital or medical office.",https://apnews.com/article/maternal-mortality-healthy-start-oklahoma-california-new-york-city-0aa1fa2a141ef82607026b384cc14af7
image_3_8.jpg,"Dr. Jacob Lenz performs an ultrasound at the Oklahoma State University obstetrics and gynecology clinic in Tulsa, Okla., on Tuesday, July 16, 2024. (AP Photo/Mary Conlon)","America is trying to fix its maternal mortality crisis with federal, state and local programs","The image depicts a medical ultrasound examination in progress. A person, presumably a healthcare professional, is seated in front of a computer monitor displaying an ultrasound image. The monitor shows a cross-sectional view of a fetus, with the head, torso, and limbs visible. The ultrasound machine has a keyboard and a mouse, suggesting that the healthcare professional is interacting with the system to analyze the ultrasound data.  The ultrasound image on the screen is detailed, showing the fetus's internal structures, which are typical for a second-trimester ultrasound. The healthcare professional appears focused on the screen, indicating that they are carefully examining the fetus's development.  The setting appears to be a medical office or clinic, as indicated by the presence of the ultrasound machine and the professional attire of the person. The image is a photograph that captures a moment during a medical procedure, and it is taken from a perspective that shows both the healthcare professional and the ultrasound image on the screen.",https://apnews.com/article/maternal-mortality-healthy-start-oklahoma-california-new-york-city-0aa1fa2a141ef82607026b384cc14af7
image_3_9.jpg,"A Healthy Start pamphlet is displayed with others at the Oklahoma State University obstetrics and gynecology clinic in Tulsa, Okla., on Tuesday, July 16, 2024. (AP Photo/Mary Conlon)","America is trying to fix its maternal mortality crisis with federal, state and local programs","The image shows a collection of brochures and pamphlets displayed on a rack. The rack is filled with various materials, each with its own unique design and color scheme. Some brochures feature images of people, suggesting they may be related to health, wellness, or community topics. Others have text and logos, indicating they could be informational or promotional materials for organizations or events.  The brochures are arranged in a way that allows them to be easily viewed and selected by passersby. The colors of the brochures vary, with some predominantly in shades of blue, green, and purple, while others are more neutral. The designs range from simple and clean to more intricate and detailed, with some incorporating images of people, animals, or nature.  The overall impression is that of a well-organized and informative display, likely found in a public space such as a library, community center, or healthcare facility. The materials seem to be designed to attract attention and provide useful information to those who are interested in the topics they cover.",https://apnews.com/article/maternal-mortality-healthy-start-oklahoma-california-new-york-city-0aa1fa2a141ef82607026b384cc14af7
image_3_10.jpg,"Denis Jones receives a nonstress test during a prenatal appointment at the Oklahoma State University obstetrics and gynecology clinic in Tulsa, Okla., on Tuesday, July 16, 2024. (AP Photo/Mary Conlon)","America is trying to fix its maternal mortality crisis with federal, state and local programs","The image depicts a person lying on their side, with their body partially covered by a white garment that appears to be a hospital gown. The person's skin tone is dark, and they are wearing a patterned top with a tie-dye design. A white strap is wrapped around the person's torso, and there is a monitor attached to it, which suggests that the person may be undergoing medical monitoring or treatment. The person's hand is resting on their stomach, and they are wearing multiple rings on their fingers. The setting appears to be a medical environment, possibly a hospital or clinic, given the presence of the monitor and the medical attire. The image is a photograph with a focus on the person's midsection, capturing the details of the medical equipment and the person's attire.",https://apnews.com/article/maternal-mortality-healthy-start-oklahoma-california-new-york-city-0aa1fa2a141ef82607026b384cc14af7
image_4_1.jpg,"Democratic presidential nominee Vice President Kamala Harris speaks during a campaign event, Friday, Sept. 13, 2024, Wilkes-Barre, Pa. (AP Photo/Jacquelyn Martin)",VP says woman’s death after delayed abortion treatment shows consequences of Trump’s actions,"The image depicts a woman standing in front of a microphone, suggesting she is giving a speech or presentation. She appears to be middle-aged with long, straight brown hair that falls past her shoulders. Her facial expression is one of concentration and engagement, with her mouth slightly open as if she is in the middle of speaking. She is wearing a dark blazer over a lighter top, and her hands are raised slightly, indicating she is gesturing as she speaks. The background is dark and out of focus, which puts the emphasis on the woman and her speech.",https://apnews.com/article/harris-abortion-death-trump-georgia-f9c65fb7019938f0fff18e61d4f2d84a
image_5_1.jpg,"FILE - DEA Administrator Anne Milgram speaks at a news conference in Los Angeles on Thursday, Aug. 15, 2024, regarding Matthew Perry's death. (AP Photo/Damian Dovarganes, File)",DEA closing 2 offices in China even as the agency struggles to stem flow of fentanyl chemicals,"The image shows a woman standing in front of a microphone, suggesting she is giving a speech or presentation. She has long blonde hair and is wearing a dark-colored blouse. Behind her, there are two flags, one of which appears to be a national flag, indicating that the event might be taking place in a governmental or official capacity. The background is a plain, dark blue curtain, which provides a simple backdrop that does not distract from the subject. The woman is looking slightly to the side, and her expression is serious, indicating that she is focused on her speech.",https://apnews.com/article/dea-drugs-china-fentanyl-diplomacy-4405d6169a47c723c6932a3294c4ac35
image_5_2.jpg,"FILE - A bag of 4-fluoro isobutyryl fentanyl which was seized in a drug raid is displayed at the Drug Enforcement Administration (DEA) Special Testing and Research Laboratory in Sterling, Va., on Aug. 9, 2016. (AP Photo/Cliff Owen, File)",DEA closing 2 offices in China even as the agency struggles to stem flow of fentanyl chemicals,"The image shows a person wearing a blue lab coat and blue disposable gloves, holding a clear plastic bag containing a white substance. The person appears to be in a laboratory setting, as suggested by the attire and the protective gloves. The bag is open, revealing the contents inside, which appear to be a white powder or granular material. The person's face is not visible in the image, focusing the viewer's attention on the contents of the bag and the protective measures being taken. The background is blurred, emphasizing the subject in the foreground.",https://apnews.com/article/dea-drugs-china-fentanyl-diplomacy-4405d6169a47c723c6932a3294c4ac35
