article_number,image number,alt,article_heading,article_url
4,3,Will Courtenay will leave Red Bull for McLaren in 2026,Formula 1: Red Bull promotes important employee,https://www.bild.de/sport/mehr-sport/formel-1-red-bull-befoerdert-wichtige-mitarbeiterin-66fbb2f43fca14794a65948f
4,4,Hannah Schmitz will succeed Courtnay after his departure,Formula 1: Red Bull promotes important employee,https://www.bild.de/sport/mehr-sport/formel-1-red-bull-befoerdert-wichtige-mitarbeiterin-66fbb2f43fca14794a65948f
5,1,Daniel Ricciardo (l.) also had to say goodbye to world champion Max Verstappen last week,Formula 1: The truth about the Red Bull expulsion! Who wanted to get rid of Ricciardo,https://www.bild.de/sport/mehr-sport/formel-1-die-wahrheit-ueber-den-red-bull-rauswurf-wer-ricciardo-loswerden-wollte-66fbaa1b3fca14794a659406
5,2,Christian Horner (l.) was Daniel Ricciardo's biggest supporter,Formula 1: The truth about the Red Bull expulsion! Who wanted to get rid of Ricciardo,https://www.bild.de/sport/mehr-sport/formel-1-die-wahrheit-ueber-den-red-bull-rauswurf-wer-ricciardo-loswerden-wollte-66fbaa1b3fca14794a659406
5,3,Motorsport boss Helmut Marko wanted to replace Ricciardo earlier,Formula 1: The truth about the Red Bull expulsion! Who wanted to get rid of Ricciardo,https://www.bild.de/sport/mehr-sport/formel-1-die-wahrheit-ueber-den-red-bull-rauswurf-wer-ricciardo-loswerden-wollte-66fbaa1b3fca14794a659406
6,1,Lewis Hamilton spoke in an interview about his mental health problems,Formula 1: Lewis Hamilton fights depression,https://www.bild.de/sport/mehr-sport/formel-1-lewis-hamilton-kaempft-gegen-depressionen-66f94e69ee5af53f9b205f83
7,1,Estelle Ogilvy appeared for the first time at a Formula 1 track in Saudi Arabia,Formula 1: Love affair with 2 drivers! Who is the woman?,https://www.bild.de/sport/mehr-sport/formel-1-liebes-beziehung-mit-2-fahrern-wer-ist-die-frau-66fcebbc3fca14794a65a0b4
7,2,Estelle and Oliver Bearman separated in July this year,Formula 1: Love affair with 2 drivers! Who is the woman?,https://www.bild.de/sport/mehr-sport/formel-1-liebes-beziehung-mit-2-fahrern-wer-ist-die-frau-66fcebbc3fca14794a65a0b4
7,3,Franco Colapinto is the current rising star of Formula 1,Formula 1: Love affair with 2 drivers! Who is the woman?,https://www.bild.de/sport/mehr-sport/formel-1-liebes-beziehung-mit-2-fahrern-wer-ist-die-frau-66fcebbc3fca14794a65a0b4
7,4,That looks delicious!,Formula 1: Love affair with 2 drivers! Who is the woman?,https://www.bild.de/sport/mehr-sport/formel-1-liebes-beziehung-mit-2-fahrern-wer-ist-die-frau-66fcebbc3fca14794a65a0b4
8,1,Max Verstappen (r.) will have a new partner for 2025. Mexican Sergio Pérez has been driving at his side for three years,Formula 1: Wild rumor about Red Bull! It would be a big sensation,https://www.bild.de/sport/mehr-sport/formel-1-wildes-geruecht-es-waere-eine-grosse-sensation-66f7b38c4cc834658670687e
8,2,Daniel Ricciardo will no longer compete for the Racing Bulls from the next race,Formula 1: Wild rumor about Red Bull! It would be a big sensation,https://www.bild.de/sport/mehr-sport/formel-1-wildes-geruecht-es-waere-eine-grosse-sensation-66f7b38c4cc834658670687e
8,3,Liam Lawson finally gets his big chance,Formula 1: Wild rumor about Red Bull! It would be a big sensation,https://www.bild.de/sport/mehr-sport/formel-1-wildes-geruecht-es-waere-eine-grosse-sensation-66f7b38c4cc834658670687e
8,4,Franco Colapinto is the new shooting star of Formula 1,Formula 1: Wild rumor about Red Bull! It would be a big sensation,https://www.bild.de/sport/mehr-sport/formel-1-wildes-geruecht-es-waere-eine-grosse-sensation-66f7b38c4cc834658670687e
9,1,Mick Schumacher will not drive in Formula 1 in 2025,Formula 1: After Mick Schumacher's exit! Will HE be the 2nd Audi driver?,https://www.bild.de/sport/mehr-sport/formel-1-nach-aus-von-mick-schumacher-wird-er-der-2-audi-fahrer-66f52f2f6d356f5238bdfa04
9,2,Valtteri Bottas will drive for Sauber in 2025,Formula 1: After Mick Schumacher's exit! Will HE be the 2nd Audi driver?,https://www.bild.de/sport/mehr-sport/formel-1-nach-aus-von-mick-schumacher-wird-er-der-2-audi-fahrer-66f52f2f6d356f5238bdfa04
10,1,Has been a TV expert for RTL since this season: Günther Steiner,Formula 1: Netflix star Günther Steiner wins court case against former team Haas,https://www.bild.de/sport/mehr-sport/formel-1-netflix-star-guenther-steiner-siegt-gegen-ex-team-haas-vor-gericht-66f650bf54da86082598b1c1
