website,category,article_number,image number,alt,article_heading,article_url
https://bbc.com,Natural Wonders,8,1,Getty Images Ladies View in Killarney National Park (Credit: Getty Images),The incredible reinvention of Ireland's 'awful' tourist town,https://www.bbc.com/travel/article/20240809-the-incredible-reinvention-of-irelands-awful-tourist-town
https://bbc.com,Natural Wonders,8,2,"Gemma Tipton By the 1980s, Killarney was synonymous with all that was awful in mini break getaways (Credit: Gemma Tipton)",The incredible reinvention of Ireland's 'awful' tourist town,https://www.bbc.com/travel/article/20240809-the-incredible-reinvention-of-irelands-awful-tourist-town
https://bbc.com,Natural Wonders,8,3,Getty Images Visitors can explore the national park in a horse-drawn jaunting car (Credit: Getty Images),The incredible reinvention of Ireland's 'awful' tourist town,https://www.bbc.com/travel/article/20240809-the-incredible-reinvention-of-irelands-awful-tourist-town
https://bbc.com,Natural Wonders,8,4,Getty Images The town is kept clean and tidy with the help of local community groups (Credit: Getty Images),The incredible reinvention of Ireland's 'awful' tourist town,https://www.bbc.com/travel/article/20240809-the-incredible-reinvention-of-irelands-awful-tourist-town
https://bbc.com,Natural Wonders,8,5,Gemma Tipton The Urban Farm grows herbs and microgreens in a chemical-free environment for local hotels and restaurants (Credit: Gemma Tipton),The incredible reinvention of Ireland's 'awful' tourist town,https://www.bbc.com/travel/article/20240809-the-incredible-reinvention-of-irelands-awful-tourist-town
https://bbc.com,Natural Wonders,8,6,Getty Images Killarney National Park's three lakes are popular tourist attractions (Credit: Getty Images),The incredible reinvention of Ireland's 'awful' tourist town,https://www.bbc.com/travel/article/20240809-the-incredible-reinvention-of-irelands-awful-tourist-town
https://bbc.com,Natural Wonders,9,1,Rob Roberts Boat dock near Chalalán Ecolodge (Credit: Rob Roberts),A remote jungle lodge that only takes 20 guests,https://www.bbc.com/travel/article/20240726-a-remote-jungle-lodge-that-only-takes-20-guests
https://bbc.com,Natural Wonders,9,2,Rob Roberts The lodge was created with help from an Israeli adventurer who survived for three weeks alone in the Bolivian Amazon (Credit: Rob Roberts),A remote jungle lodge that only takes 20 guests,https://www.bbc.com/travel/article/20240726-a-remote-jungle-lodge-that-only-takes-20-guests
https://bbc.com,Natural Wonders,9,3,Getty Images Rurrenabaque is the nearest town to the lodge (Credit: Getty Images),A remote jungle lodge that only takes 20 guests,https://www.bbc.com/travel/article/20240726-a-remote-jungle-lodge-that-only-takes-20-guests
https://bbc.com,Natural Wonders,9,4,Rob Roberts The lodge employs San José de Uchupiamonas locals and returns profits back into the community (Credit: Rob Roberts),A remote jungle lodge that only takes 20 guests,https://www.bbc.com/travel/article/20240726-a-remote-jungle-lodge-that-only-takes-20-guests
https://bbc.com,Natural Wonders,9,5,America Tours Bolivia The lodge only sleeps 20 guests and is often full during high season (Credit: America Tours Bolivia),A remote jungle lodge that only takes 20 guests,https://www.bbc.com/travel/article/20240726-a-remote-jungle-lodge-that-only-takes-20-guests
https://bbc.com,Natural Wonders,9,6,"America Tours Bolivia Madidi National Park is home to incredible wildlife, including giant otters and yellow squirrel monkeys (Credit: America Tours Bolivia)",A remote jungle lodge that only takes 20 guests,https://www.bbc.com/travel/article/20240726-a-remote-jungle-lodge-that-only-takes-20-guests
https://bbc.com,Natural Wonders,9,7,Rob Roberts Getting to the lodge requires a six-hour motorised canoe trip (Credit: Rob Roberts),A remote jungle lodge that only takes 20 guests,https://www.bbc.com/travel/article/20240726-a-remote-jungle-lodge-that-only-takes-20-guests
https://bbc.com,Natural Wonders,10,1,Carl Charter (Credit: Carl Charter),Australia's X-rated underwater show,https://www.bbc.com/travel/article/20220221-australias-x-rated-underwater-show
https://bbc.com,Natural Wonders,10,2,South Australian Tourism Commission Huge numbers of Giant Australian cuttlefish head to Point Lowly each year to mate (Credit: South Australian Tourism Commission),Australia's X-rated underwater show,https://www.bbc.com/travel/article/20220221-australias-x-rated-underwater-show
https://bbc.com,Natural Wonders,10,3,Chris Bell The Giant Australian cuttlefish is endemic to southern coastal waters of Australia (Credit: Chris Bell),Australia's X-rated underwater show,https://www.bbc.com/travel/article/20220221-australias-x-rated-underwater-show
https://bbc.com,Natural Wonders,10,4,Carl Charter The mass spawning was a relatively unknown marine phenomenon until the early 2000s (Credit: Carl Charter),Australia's X-rated underwater show,https://www.bbc.com/travel/article/20220221-australias-x-rated-underwater-show
https://bbc.com,Natural Wonders,10,5,Carl Charter The mating process including pulsating colour changes and males disguising themselves as females (Credit: Carl Charter),Australia's X-rated underwater show,https://www.bbc.com/travel/article/20220221-australias-x-rated-underwater-show
https://bbc.com,Natural Wonders,11,1,Kari Greer Three firefighters spray water onto brush amidst a haze (Credit: Kari Greer),The California town that kept a record-breaking wildfire at bay,https://www.bbc.com/future/article/20240909-how-montecito-california-fire-proofed-and-defended-itself-against-a-mega-wildfire
https://bbc.com,Natural Wonders,11,2,"Kari Greer As the Thomas Fire's flames emerged above Montecito, the town's firefighters braced for the worst (Credit: Kari Greer)",The California town that kept a record-breaking wildfire at bay,https://www.bbc.com/future/article/20240909-how-montecito-california-fire-proofed-and-defended-itself-against-a-mega-wildfire
https://bbc.com,Natural Wonders,11,3,Kari Greer A willingness to follow requests to leave private driveway gates open allowed firefighters to set up fire trucks and hose lays around individual properties (Credit: Kari Greer),The California town that kept a record-breaking wildfire at bay,https://www.bbc.com/future/article/20240909-how-montecito-california-fire-proofed-and-defended-itself-against-a-mega-wildfire
https://bbc.com,Natural Wonders,11,4,"Erica Fischer Mobile homes are highly combustible and parks are vulnerable during wildfires, as seen in this case during the 2018 Camp Fire in California (Credit: Erica Fischer)",The California town that kept a record-breaking wildfire at bay,https://www.bbc.com/future/article/20240909-how-montecito-california-fire-proofed-and-defended-itself-against-a-mega-wildfire
https://bbc.com,Natural Wonders,11,5,"Kari Greer The 2017 Thomas Fire was the largest in recorded Californian history at the time, but has since been surpassed in size by eight others (Credit: Kari Greer)",The California town that kept a record-breaking wildfire at bay,https://www.bbc.com/future/article/20240909-how-montecito-california-fire-proofed-and-defended-itself-against-a-mega-wildfire
