image number,alt,article_heading,description,article_url
image_4_1.jpg,"Whitney Houston performs during a concert in Durban, South Africa in 1994. Houston’s epic concert, staged after President Nelson Mandela’s landmark election, will be hitting theater screens this fall. Houston’s 1994 performance has been turned into a fully-remastered theatrical release, called “The Concert for a New South Africa (Durban).” (Neal Preston/Nippy Inc. via AP)",Whitney Houston’s epic 1994 performance in South Africa will hit theaters as a concert film,"The image depicts a woman on stage, presumably performing. She is wearing a vibrant yellow dress with intricate embellishments, including what appears to be sequins or beads, and a matching headpiece that could be a turban or a headband. The woman is holding a microphone, suggesting she is singing or speaking to an audience. Her expression is one of joy and engagement, with her eyes closed and a smile on her face. The lighting is focused on her, highlighting her as the central figure in the scene. The background is dark and out of focus, which puts the emphasis on the performer. The style of the image is reminiscent of a concert or live performance photograph, capturing a moment of musical or theatrical expression.",https://apnews.com/article/whitney-houston-concert-film-south-africa-15cbb72fd92386b96ff54bd3ddb6fd42
image_5_1.jpg,"Yolanda Adams poses for a portrait on Sept. 5, 2024, in New York. (AP Photo/Gary Gerard Hamilton)",Yolanda Adams is still in the blessing business with ‘Sunny Days’,"The image shows a woman standing against a plain, light blue background. She has long, straight, blonde hair that falls over her shoulders. Her facial expression is neutral, and she is looking directly at the camera. The woman is wearing a black and white patterned top that has a high neckline and appears to be a turtleneck or a turtleneck sweater. The top features a geometric pattern with a mix of solid black and white stripes. The lighting in the image is soft and even, highlighting the woman's features without casting harsh shadows. There are no visible texts or logos in the image. The style of the image is a portrait, likely intended for a professional profile or a similar context.",https://apnews.com/article/yolanda-adams-sunny-days-gospel-ca79c8062d8752ad62b5c20bcdab08c1
image_6_1.jpg,"FILE - Sean ""Diddy"" Combs arrives at the LA Premiere of ""The Four: Battle For Stardom"" at the CBS Radford Studio Center on May 30, 2018, in Los Angeles. (Photo by Willy Sanjuan/Invision/AP, File)",Singer’s lawsuit adds to growing claims against Sean ‘Diddy’ Combs,"The image shows a man with a serious expression, wearing large, dark sunglasses that obscure his eyes. He has a short haircut and a neatly trimmed beard. The man is wearing a black and white striped vest over a white shirt. The background is blurred, but it appears to be an indoor setting with a warm, neutral tone. The man's attire and the sunglasses suggest a casual yet stylish appearance.",https://apnews.com/article/dawn-richard-sean-diddy-combs-lawsuit-e3d701a345c0d61a4ba9a63520486d2c
image_6_2.jpg,"FILE - Dawn Richard arrives at the 66th annual Grammy Awards on Sunday, Feb. 4, 2024, in Los Angeles. (Photo by Jordan Strauss/Invision/AP, File)",Singer’s lawsuit adds to growing claims against Sean ‘Diddy’ Combs,"The image depicts a woman standing against a backdrop that includes a large, ornate golden gramophone and a black metal grate. The woman is wearing a sleeveless, maroon-colored dress with a deep V-neckline. Her hair is styled in a short, dark bob, and she is wearing large hoop earrings. She is looking directly at the camera with a neutral expression. The woman's pose and the attire suggest a formal or semi-formal event. The gramophone in the background adds an element of vintage or classic design to the setting.",https://apnews.com/article/dawn-richard-sean-diddy-combs-lawsuit-e3d701a345c0d61a4ba9a63520486d2c
image_7_1.jpg,"FILE - Dave Navarro, left, and Perry Farrell of Jane's Addiction peform during KAABOO 2017 at the Del Mar Racetrack and Fairgrounds on Saturday, Sept. 16, 2017, in San Diego, Calif. (Photo by Amy Harris/Invision/AP, File)",Wife of Jane’s Addiction frontman says tension and animosity led to onstage scuffle,"The image depicts a live music performance with two individuals on stage. The person on the left is playing an electric guitar, wearing a black hat, sunglasses, and a black t-shirt. The individual on the right is holding a microphone and appears to be singing, dressed in a black suit with a white shirt and a black tie. Both performers are standing in front of a backdrop that includes stage lighting and what appears to be a large speaker or amplifier. The setting suggests an outdoor concert or festival environment.",https://apnews.com/article/janes-addiction-fight-farrell-navarro-boston-5130cad0ac2f19f70e1e2c7c648b9921
image_8_1.jpg,"Republican presidential nominee former President Donald Trump, left, greets Nicky Jam during a campaign event at the World Market Center, Friday, Sept.13, 2024, in Las Vegas. (AP Photo/Alex Brandon)",Maná removes song with Nicky Jam in protest of his support for Trump,"The image depicts two men standing side by side, both facing the camera with smiles on their faces. The man on the left is wearing a blue suit with a red tie, and he appears to be middle-aged. The man on the right is wearing a red baseball cap with the words ""AMERICA"" and ""AGAIN"" printed on it, along with a dark suit and glasses. Both men seem to be in a formal setting, possibly at an event or ceremony, given the presence of a microphone and a crowd in the background. The lighting suggests an indoor environment, and the overall atmosphere appears to be positive and celebratory.",https://apnews.com/article/nicky-jam-trump-mana-8391251a8df583260ff9f3a87e943c31
image_8_2.jpg,"FILE - Sergio Vallin, from left, Juan Calleros, Fher Olvera and Alex Gonzalez, of Mana, appear at the Latin Recording Academy Person of the Year gala in their honor on Nov. 14, 2018. (Photo by Chris Pizzello/Invision/AP, File)",Maná removes song with Nicky Jam in protest of his support for Trump,"The image depicts four men standing side by side against a backdrop that features the logo of the Latin Academy of Recording Arts and Sciences, which is associated with the Latin Grammy Awards. The men are dressed in formal attire, with three of them wearing black suits and one in a black and silver patterned jacket. They are all smiling and appear to be posing for the photograph. The backdrop is white with the logo repeated in a pattern. The style of the image is a standard, candid photograph that captures a moment at an event.",https://apnews.com/article/nicky-jam-trump-mana-8391251a8df583260ff9f3a87e943c31
image_8_3.jpg,"Nicky Jam speaks as Republican presidential nominee former President Donald Trump listens during a campaign event at the World Market Center, Friday, Sept.13, 2024, in Las Vegas. (AP Photo/Alex Brandon)",Maná removes song with Nicky Jam in protest of his support for Trump,"The image depicts two men on a stage, with one man speaking into a microphone and the other man standing beside him. The man speaking is wearing a red baseball cap with the word ""AMERICA"" printed on the front, a black shirt, and has tattoos visible on his arms. He appears to be gesturing with his hands, possibly emphasizing a point he is making. The man standing beside him is wearing a blue suit with a red tie, and he has a serious expression on his face. The background is dark, which suggests that the stage is well-lit, and there is a large American flag visible, indicating that the event may be taking place in the United States. The style of the image is a candid photograph, capturing a moment during a public event.",https://apnews.com/article/nicky-jam-trump-mana-8391251a8df583260ff9f3a87e943c31
image_8_4.jpg,"Republican presidential nominee former President Donald Trump, left, greets Nicky Jam during a campaign event at the World Market Center, Friday, Sept.13, 2024, in Las Vegas. (AP Photo/John Locher)",Maná removes song with Nicky Jam in protest of his support for Trump,"The image depicts two men standing side by side at what appears to be a political event. The man on the left is wearing a dark suit with a red tie, and he is waving with his right hand. He has short, graying hair and is looking towards the camera with a slight smile. The man on the right is wearing a dark jacket, a red baseball cap with the text ""MAKE AMERICA GREAT AGAIN"" in white letters, and glasses. He is looking off to the side with a serious expression.  Behind them, there is a crowd of people, some of whom are holding signs with the text ""TRUMP VANCE"" and ""TEXT NEVADA TO 88022."" The signs suggest that the event is related to a political campaign, possibly for a candidate named Trump Vance. The setting appears to be indoors, with artificial lighting illuminating the scene. The overall atmosphere suggests a political rally or campaign event.",https://apnews.com/article/nicky-jam-trump-mana-8391251a8df583260ff9f3a87e943c31
image_8_5.jpg,"Nicky Jam speaks as Republican presidential nominee former President Donald Trump listens during a campaign event at the World Market Center, Friday, Sept.13, 2024, in Las Vegas. (AP Photo/John Locher)",Maná removes song with Nicky Jam in protest of his support for Trump,"The image depicts two men on a stage, with one man standing behind a podium and the other standing beside him. The man at the podium is wearing a red cap with the text ""Make America Great Again"" and a purple sign that reads ""Text Nevada to 80822 Trump Vance 2024 Make America Great Again."" The man standing beside him is wearing a blue suit and a red tie. Both men appear to be addressing an audience, although the audience is not visible in the image. The setting suggests a political event, possibly related to a presidential campaign, given the reference to ""Trump Vance 2024"" and the ""Make America Great Again"" slogan. The image is a photograph with a focus on the two men and the podium, capturing a moment during a public speaking event.",https://apnews.com/article/nicky-jam-trump-mana-8391251a8df583260ff9f3a87e943c31
image_9_1.jpg,"Bad Bunny appears at CinemaCon 2022 in Las Vegas on April 25, 2022, left, and Karol G performs at Lollapalooza in Chicago on Aug. 3, 2023. (AP Photo)","Édgar Barrera, Bad Bunny and Karol G lead the 2024 Latin Grammy nominations","The image is a split-screen of two individuals, each captured in a moment of performance. On the left, there is a person with curly hair, wearing a black leather jacket, and holding a microphone. The individual is smiling and appears to be in the middle of singing or speaking. On the right, there is another person with long, straight hair, wearing a white top with a graphic design, and also holding a microphone. This person is also smiling and seems to be engaged in a performance. Both individuals are standing against a blue background that suggests they might be on stage. The style of the image is a straightforward, side-by-side comparison of two individuals, likely used to showcase their appearance or performance.",https://apnews.com/article/latin-grammys-nominations-2024-73f471d6d68bc2d5c759196cf54abe64
image_9_2.jpg,"FILE - Edgar Barrera poses with a Grammy at the 23rd annual Latin Grammy Awards on Nov. 17, 2022, in Las Vegas. (AP Photo/John Locher, File)","Édgar Barrera, Bad Bunny and Karol G lead the 2024 Latin Grammy nominations","The image depicts a man standing in front of a backdrop that features the text ""Latin Grammy"" in large, stylized letters. The man is holding a golden award, which appears to be a Latin Grammy statuette, and is smiling broadly. He is wearing a dark-colored suit with a light-colored shirt and a tie. The background is dark with a gradient of colors, and there are additional graphic elements that include a stylized representation of a record player and musical notes. The overall style of the image suggests it was taken at an event related to the Latin Grammy Awards.",https://apnews.com/article/latin-grammys-nominations-2024-73f471d6d68bc2d5c759196cf54abe64
image_10_1.jpg,"FILE - Cardi B, left, and Offset arrive at the Pre-Grammy Gala And Salute To Industry Icons in Beverly Hills, Calif. on Jan. 25, 2020. (Photo by Mark Von Holden/Invision/AP, File)",Cardi B reveals birth of third child with Offset and says the newborn is the ‘prettiest lil thing’,"The image depicts two individuals posing for a photograph at what appears to be a formal event, possibly the Grammy Awards, as indicated by the logo in the background. The person on the left is a woman with long, straight black hair, wearing a pink top with a polka dot pattern. She is looking over her shoulder, her gaze directed towards the camera. The person on the right is a man with a beard and dreadlocks, wearing a dark green suit jacket over a lighter green shirt. He is looking directly at the camera with a serious expression. Both individuals are standing close to each other, with the man's arm around the woman's waist, suggesting a close relationship or camaraderie. The background is a dark blue with white text, providing a contrast to the subjects.",https://apnews.com/article/cardi-b-offest-newborn-f06ab9b383345dc13118792a94b96fde
