website,category,article_number,image number,alt,article_heading,article_url
https://www.theguardian.com,travel,7,4,two white donkeys,"A beach as it might have looked 1,000 years ago: Sardinia’s north-west peninsula",https://www.theguardian.com/travel/article/2024/sep/07/sardinia-italy-beaches-north-west-peninsula
https://www.theguardian.com,travel,7,5,white walled compound with tiled roof,"A beach as it might have looked 1,000 years ago: Sardinia’s north-west peninsula",https://www.theguardian.com/travel/article/2024/sep/07/sardinia-italy-beaches-north-west-peninsula
https://www.theguardian.com,travel,7,6,Women in handmade traditional dress in Sennori.,"A beach as it might have looked 1,000 years ago: Sardinia’s north-west peninsula",https://www.theguardian.com/travel/article/2024/sep/07/sardinia-italy-beaches-north-west-peninsula
https://www.theguardian.com,travel,8,1,Nic Emery of Fifth Point Diving Centre by St Mary's Lighthouse during a regular Dive Against Debris.,Saving the seas one dive at a time in Northumberland,https://www.theguardian.com/travel/article/2024/sep/01/saving-the-seas-one-dive-at-a-time-in-northumberland
https://www.theguardian.com,travel,8,2,One of the 800 grey seals who call the Farne Islands home.,Saving the seas one dive at a time in Northumberland,https://www.theguardian.com/travel/article/2024/sep/01/saving-the-seas-one-dive-at-a-time-in-northumberland
https://www.theguardian.com,travel,8,3,"Trees at Tughall, Beadnell, Northumberland.",Saving the seas one dive at a time in Northumberland,https://www.theguardian.com/travel/article/2024/sep/01/saving-the-seas-one-dive-at-a-time-in-northumberland
https://www.theguardian.com,travel,8,4,"Anenomes, urchins, kelp, lobster, crab and dead mans fingers coral.",Saving the seas one dive at a time in Northumberland,https://www.theguardian.com/travel/article/2024/sep/01/saving-the-seas-one-dive-at-a-time-in-northumberland
https://www.theguardian.com,travel,9,1,"Andros, in Greece’s Cyclades islands.",‘There are empty sands even in high season’: your favourite island breaks in Europe,https://www.theguardian.com/travel/article/2024/aug/16/readers-favourite-island-breaks-in-europe
https://www.theguardian.com,travel,9,2,"The track from Harris Bay heading to Kinloch, Rum.",‘There are empty sands even in high season’: your favourite island breaks in Europe,https://www.theguardian.com/travel/article/2024/aug/16/readers-favourite-island-breaks-in-europe
https://www.theguardian.com,travel,9,3,"A view from the Old Light, Lundy",‘There are empty sands even in high season’: your favourite island breaks in Europe,https://www.theguardian.com/travel/article/2024/aug/16/readers-favourite-island-breaks-in-europe
https://www.theguardian.com,travel,9,4,Cottage in sun on Bardsey island,‘There are empty sands even in high season’: your favourite island breaks in Europe,https://www.theguardian.com/travel/article/2024/aug/16/readers-favourite-island-breaks-in-europe
https://www.theguardian.com,travel,9,5,Man diving in lake during vacation at sunset,‘There are empty sands even in high season’: your favourite island breaks in Europe,https://www.theguardian.com/travel/article/2024/aug/16/readers-favourite-island-breaks-in-europe
https://www.theguardian.com,travel,9,6,Korčula is a short ferry ride from Split.,‘There are empty sands even in high season’: your favourite island breaks in Europe,https://www.theguardian.com/travel/article/2024/aug/16/readers-favourite-island-breaks-in-europe
https://www.theguardian.com,travel,9,7,Aragonese Castle on Ischia.,‘There are empty sands even in high season’: your favourite island breaks in Europe,https://www.theguardian.com/travel/article/2024/aug/16/readers-favourite-island-breaks-in-europe
https://www.theguardian.com,travel,9,8,"Maslinica, Šolta.",‘There are empty sands even in high season’: your favourite island breaks in Europe,https://www.theguardian.com/travel/article/2024/aug/16/readers-favourite-island-breaks-in-europe
https://www.theguardian.com,travel,9,9,‘Empty sands even in high season’ on Ilha de Tavira.,‘There are empty sands even in high season’: your favourite island breaks in Europe,https://www.theguardian.com/travel/article/2024/aug/16/readers-favourite-island-breaks-in-europe
https://www.theguardian.com,travel,9,10,A walker on Ærø island.,‘There are empty sands even in high season’: your favourite island breaks in Europe,https://www.theguardian.com/travel/article/2024/aug/16/readers-favourite-island-breaks-in-europe
https://www.theguardian.com,travel,9,11,Coolstays use this one,‘There are empty sands even in high season’: your favourite island breaks in Europe,https://www.theguardian.com/travel/article/2024/aug/16/readers-favourite-island-breaks-in-europe
https://www.theguardian.com,travel,10,1,Corsica GR20 Feature,My hike on the hardest trail in Europe – Corsica’s GR20,https://www.theguardian.com/travel/2024/apr/10/my-hike-on-the-hardest-trail-in-europe-corsica-france-gr20
https://www.theguardian.com,travel,10,2,Paliri refuge on the final morning of the final day.,My hike on the hardest trail in Europe – Corsica’s GR20,https://www.theguardian.com/travel/2024/apr/10/my-hike-on-the-hardest-trail-in-europe-corsica-france-gr20
https://www.theguardian.com,travel,10,3,Walkers gathering for the final descent.,My hike on the hardest trail in Europe – Corsica’s GR20,https://www.theguardian.com/travel/2024/apr/10/my-hike-on-the-hardest-trail-in-europe-corsica-france-gr20
https://www.theguardian.com,travel,10,4,The art of pitching a tent on stony ground – rocks go through the tent peg loops to weight it down.,My hike on the hardest trail in Europe – Corsica’s GR20,https://www.theguardian.com/travel/2024/apr/10/my-hike-on-the-hardest-trail-in-europe-corsica-france-gr20
https://www.theguardian.com,travel,11,1,Eğirdir town and lake.,‘Turkey gave us one of the most exhilarating experiences of our lives’,https://www.theguardian.com/travel/article/2024/sep/06/turkey-readers-travel-tips
https://www.theguardian.com,travel,11,2,Ottoman architecture in Amasya.,‘Turkey gave us one of the most exhilarating experiences of our lives’,https://www.theguardian.com/travel/article/2024/sep/06/turkey-readers-travel-tips
https://www.theguardian.com,travel,11,3,There are no cars on Büyükada island.,‘Turkey gave us one of the most exhilarating experiences of our lives’,https://www.theguardian.com/travel/article/2024/sep/06/turkey-readers-travel-tips
https://www.theguardian.com,travel,11,4,In the centre of Afyon is a volcanic plug with a castle perched on top.,‘Turkey gave us one of the most exhilarating experiences of our lives’,https://www.theguardian.com/travel/article/2024/sep/06/turkey-readers-travel-tips
https://www.theguardian.com,travel,11,5,Turkish tea and rice pudding.,‘Turkey gave us one of the most exhilarating experiences of our lives’,https://www.theguardian.com/travel/article/2024/sep/06/turkey-readers-travel-tips
https://www.theguardian.com,travel,11,6,Çıralı beach,‘Turkey gave us one of the most exhilarating experiences of our lives’,https://www.theguardian.com/travel/article/2024/sep/06/turkey-readers-travel-tips
https://www.theguardian.com,travel,11,7,A waterfall at Turgut … perfect for a cooling dip.,‘Turkey gave us one of the most exhilarating experiences of our lives’,https://www.theguardian.com/travel/article/2024/sep/06/turkey-readers-travel-tips
https://www.theguardian.com,travel,11,8,There are a host of remains at Xanthos including theatres and a lighthouse.,‘Turkey gave us one of the most exhilarating experiences of our lives’,https://www.theguardian.com/travel/article/2024/sep/06/turkey-readers-travel-tips
https://www.theguardian.com,travel,11,9,Looking down on the Butterfly Valley beach.,‘Turkey gave us one of the most exhilarating experiences of our lives’,https://www.theguardian.com/travel/article/2024/sep/06/turkey-readers-travel-tips
https://www.theguardian.com,travel,11,10,Coolstays use this one,‘Turkey gave us one of the most exhilarating experiences of our lives’,https://www.theguardian.com/travel/article/2024/sep/06/turkey-readers-travel-tips
